,ASV 0,ASV 1,ASV 2,ASV 3,ASV 4,ASV 5,ASV 6,ASV 7,ASV 8,ASV 9,ASV 10,ASV 11,ASV 12,ASV 13,ASV 14,ASV 15,ASV 16,ASV 17,ASV 18,ASV 19,ASV 20,ASV 21,ASV 22,ASV 23,ASV 24,ASV 25,ASV 26,ASV 27,ASV 28,ASV 29,ASV 30,ASV 31,ASV 32,ASV 33,ASV 34,ASV 35,ASV 36,ASV 37,ASV 38,ASV 39,ASV 40,ASV 41,ASV 42,ASV 43,ASV 44,ASV 45,ASV 46,ASV 47,ASV 48,ASV 49,ASV 50,ASV 51,ASV 52,ASV 53,ASV 54,ASV 55,ASV 56,ASV 57,ASV 58,ASV 59,ASV 60,ASV 61,ASV 62,ASV 63,ASV 64,ASV 65,ASV 66,ASV 67,ASV 68,ASV 69,ASV 70,ASV 71,ASV 72,ASV 73,ASV 74,ASV 75,ASV 76,ASV 77,ASV 78,ASV 79,ASV 80,ASV 81,ASV 82,ASV 83,ASV 84,ASV 85,ASV 86,ASV 87,ASV 88,ASV 89,ASV 90,ASV 91,ASV 92,ASV 93,ASV 94,ASV 95,ASV 96,ASV 97,ASV 98,ASV 99,ASV 100,ASV 101,ASV 102,ASV 103,ASV 104,ASV 105,ASV 106,ASV 107,ASV 108,ASV 109,ASV 110,ASV 111,ASV 112,ASV 113,ASV 114,ASV 115,ASV 116,ASV 117,ASV 118,ASV 119,ASV 120,ASV 121,ASV 122,ASV 123,ASV 124,ASV 125,ASV 126,ASV 127,ASV 128,ASV 129,ASV 130,ASV 131,ASV 132,ASV 133,ASV 134,ASV 135,ASV 136,ASV 137,ASV 138,ASV 139,ASV 140,ASV 141,ASV 142,ASV 143,ASV 144,ASV 145,ASV 146,ASV 147,ASV 148,ASV 149,ASV 150,ASV 151,ASV 152,ASV 153,ASV 154,ASV 155,ASV 156,ASV 157,ASV 158,ASV 159,ASV 160,ASV 161,ASV 162,ASV 163,ASV 164,ASV 165,ASV 166,ASV 167,ASV 168,ASV 169,ASV 170,ASV 171,ASV 172,ASV 173,ASV 174,ASV 175,ASV 176,ASV 177,ASV 178,ASV 179,ASV 180,ASV 181,ASV 182,ASV 183,ASV 184
ASV 0,0.0,0.20501512500000002,0.9159097916666668,0.831843125,0.9638531250000002,0.955153125,0.9533981250000001,0.9300444364754099,0.9867831250000001,0.9680831250000002,0.9581881250000002,0.8687292540322582,0.903563125,0.8754391250000002,0.8954671250000001,0.8762281250000001,0.7833845535714287,0.7814285795454546,0.7736785795454546,0.794258125,0.8205831250000001,0.8395631250000002,0.7520831250000001,0.8260431250000001,0.805659125,0.788360625,0.7164062731481482,0.5500802916666667,0.9156831250000002,1.0979156250000002,1.076693125,1.0529764583333334,0.9860431250000001,1.027946282894737,1.0299031250000001,1.121755625,1.114348125,1.0172709172077923,0.9173012500000002,1.052361125,1.073803125,0.736374125,0.774401125,0.834763125,0.7749843750000001,0.7589053472222222,0.8148997916666667,0.7525333290816327,0.584023911516854,0.9148564583333334,0.8588824583333334,0.7964781250000001,0.6471744407894737,0.8381631250000001,0.8492531249999999,0.8443281250000001,0.5719997132352941,0.9164931250000001,0.888383125,0.7630953472222223,0.8933831250000002,0.6385885795454547,0.9177831249999999,0.910273125,0.817723125,0.838423125,0.655888125,0.6104754107142858,0.8437931249999999,0.8614931250000002,0.895488125,0.8213764583333334,0.8001174107142858,0.7898406250000001,0.797463125,0.8440564583333334,0.9083531250000001,0.8973431250000001,0.932573125,0.772869050925926,0.882883125,0.8119182974137931,0.924190625,0.7832302678571429,0.8618231250000001,0.9703531250000001,0.915973125,0.7074264583333334,0.8617281250000002,0.7896931250000001,0.823673125,0.8284631250000001,0.844103125,0.6854464583333334,0.830229125,0.842607125,0.843933125,0.8641931250000001,0.9096731250000001,0.8212264583333333,0.7444256250000001,0.6841997916666667,0.835265125,0.8527891250000001,0.8989731249999999,0.8583364583333335,0.7414392788461539,0.684147625,0.880203125,0.916343125,0.9608531250000001,0.8717431250000001,0.868883125,0.7444581250000001,0.871803125,0.925583125,0.735505625,0.9250731249999999,0.974943125,0.951213125,0.961783125,0.9754031249999999,0.862113125,0.866553125,0.948943125,0.7581731250000001,0.6029522478070175,0.7766497916666668,0.7135556250000001,0.7257064583333335,0.7563797916666668,0.7141685096153847,0.838823125,0.7652531250000001,0.8010047916666667,0.7525931250000001,0.721213125,0.755858125,0.8762502678571429,0.9031131250000002,0.920808125,0.6191992788461539,0.5392815865384616,0.8001821250000001,0.8731431250000001,0.8378631250000002,0.7816631250000001,0.825063125,0.769697125,0.8429431250000001,0.7894864583333334,0.806123125,0.7598849107142858,0.8795331250000002,0.7330224353448277,0.857913125,0.848374737903226,0.8563938942307694,0.8213996250000001,0.9083331250000002,0.7775967613636364,0.946983125,0.9152216964285715,0.835349125,0.8968971250000002,0.832440625,0.9102231250000001,0.9553131250000002,0.9150856250000001,0.885649125,0.9009481250000002,0.9143797916666667,0.928578125,0.9052756250000003,0.8444951250000001,0.913040625,0.871890267857143,0.5926743750000001,0.5320409027777778,0.7473414583333333,0.7572831250000001,0.786933125,0.806648125,0.771413125,0.8676481250000001
ASV 1,0.20501512500000002,0.0,0.9589586666666667,0.874892,1.0069020000000002,0.998202,0.9964470000000001,0.9730933114754099,1.029832,1.0111320000000001,1.0012370000000002,0.9117781290322582,0.946612,0.9184880000000002,0.9385160000000001,0.9192770000000001,0.8264334285714288,0.8244774545454547,0.8167274545454546,0.837307,0.8636320000000002,0.8826120000000002,0.7951320000000002,0.8690920000000002,0.848708,0.8314095000000001,0.7594551481481482,0.5931291666666667,0.9587320000000001,1.1409645000000002,1.119742,1.0960253333333334,1.0290920000000001,1.070995157894737,1.0729520000000001,1.1648045,1.157397,1.0603197922077923,0.9603501250000002,1.09541,1.116852,0.779423,0.81745,0.877812,0.81803325,0.8019542222222222,0.8579486666666667,0.7955822040816327,0.6270727865168539,0.9579053333333334,0.9019313333333334,0.8395270000000001,0.6902233157894737,0.8812120000000001,0.8923019999999999,0.8873770000000001,0.6150485882352941,0.9595420000000001,0.931432,0.8061442222222224,0.9364320000000002,0.6816374545454547,0.9608319999999999,0.953322,0.8607720000000001,0.881472,0.6989370000000001,0.6535242857142858,0.8868419999999999,0.9045420000000002,0.938537,0.8644253333333334,0.8431662857142859,0.8328895000000001,0.8405120000000001,0.8871053333333334,0.9514020000000001,0.9403920000000001,0.975622,0.8159179259259259,0.925932,0.854967172413793,0.9672395,0.826279142857143,0.9048720000000001,1.0134020000000001,0.959022,0.7504753333333334,0.9047770000000002,0.8327420000000001,0.866722,0.8715120000000001,0.8871519999999999,0.7284953333333335,0.873278,0.885656,0.8869819999999999,0.9072420000000001,0.9527220000000001,0.8642753333333333,0.7874745000000001,0.7272486666666667,0.878314,0.8958380000000001,0.9420219999999999,0.9013853333333335,0.7844881538461539,0.7271965,0.923252,0.959392,1.003902,0.914792,0.911932,0.7875070000000002,0.914852,0.9686319999999999,0.7785545,0.9681219999999999,1.017992,0.994262,1.004832,1.018452,0.905162,0.909602,0.991992,0.8012220000000001,0.6460011228070175,0.8196986666666668,0.7566045000000001,0.7687553333333335,0.7994286666666668,0.7572173846153847,0.881872,0.8083020000000001,0.8440536666666667,0.7956420000000002,0.764262,0.798907,0.9192991428571429,0.9461620000000002,0.963857,0.662248153846154,0.5823304615384617,0.8432310000000001,0.9161920000000001,0.8809120000000001,0.8247120000000001,0.868112,0.812746,0.8859920000000001,0.8325353333333334,0.849172,0.8029337857142858,0.9225820000000002,0.7760713103448278,0.900962,0.891423612903226,0.8994427692307694,0.8644485000000002,0.9513820000000002,0.8206456363636365,0.990032,0.9582705714285715,0.878398,0.9399460000000002,0.8754895,0.9532720000000001,0.9983620000000002,0.9581345000000001,0.928698,0.9439970000000002,0.9574286666666667,0.971627,0.9483245000000002,0.8875440000000001,0.9560895,0.914939142857143,0.6357232500000001,0.5750897777777778,0.7903903333333333,0.800332,0.829982,0.8496970000000001,0.814462,0.9106970000000001
ASV 2,0.9159097916666668,0.9589586666666667,0.0,0.15832666666666667,0.23255666666666666,0.3643566666666666,0.36260166666666666,0.33924797814207647,0.39598666666666665,0.3772866666666666,0.3673916666666666,0.47745279569892474,0.5122866666666667,0.3098626666666667,0.4358706666666667,0.4166316666666667,0.6269480952380952,0.6249921212121212,0.6172421212121212,0.6378216666666666,0.6641466666666667,0.6831266666666667,0.5956466666666667,0.6696066666666667,0.6492226666666666,0.6319241666666666,0.5988498148148148,0.4325238333333334,0.7981266666666665,0.9803591666666666,0.9591366666666665,0.9354199999999998,0.8684866666666666,0.9103898245614034,0.9123466666666665,1.0041991666666663,0.9967916666666665,0.8997144588744588,0.7997447916666666,0.9348046666666665,0.9562466666666665,0.6652576666666666,0.6523246666666667,0.7126866666666667,0.6529079166666666,0.6368288888888889,0.6928233333333333,0.6304568707482993,0.4619474531835207,0.7927799999999998,0.7368059999999998,0.6744016666666667,0.5250979824561403,0.7160866666666665,0.7271766666666665,0.7222516666666665,0.46400325490196087,0.7944166666666664,0.7663066666666665,0.6410188888888888,0.7713066666666665,0.5165121212121213,0.7957066666666665,0.7881966666666665,0.6956466666666665,0.7163466666666666,0.5338116666666666,0.48839895238095243,0.7217166666666666,0.7394166666666665,0.7734116666666665,0.6992999999999999,0.6780409523809523,0.6677641666666666,0.6753866666666666,0.7219799999999997,0.7862766666666665,0.7752666666666664,0.8104966666666664,0.6507925925925925,0.7608066666666665,0.6898418390804597,0.8021141666666665,0.6611538095238094,0.7397466666666664,0.8482766666666665,0.7938966666666665,0.5853499999999999,0.7396516666666665,0.6676166666666666,0.7015966666666665,0.7063866666666666,0.7220266666666665,0.5633699999999999,0.7081526666666665,0.7205306666666665,0.7218566666666665,0.7421166666666665,0.7875966666666665,0.6991499999999999,0.6223491666666666,0.5621233333333333,0.7131886666666666,0.7307126666666665,0.7768966666666665,0.7362599999999998,0.6193628205128204,0.5620711666666666,0.7581266666666665,0.7942666666666665,0.8387766666666665,0.7496666666666665,0.7468066666666665,0.6223816666666666,0.7497266666666665,0.8035066666666665,0.6134291666666666,0.8029966666666665,0.8528666666666666,0.8291366666666665,0.8397066666666665,0.8533266666666665,0.7400366666666665,0.7444766666666665,0.8268666666666665,0.6360966666666666,0.48087578947368426,0.6545733333333333,0.5914791666666667,0.60363,0.6343033333333333,0.5920920512820512,0.7167466666666665,0.6431766666666666,0.6789283333333332,0.6305166666666666,0.5991366666666667,0.6337816666666666,0.7541738095238093,0.7810366666666665,0.7987316666666665,0.49712282051282053,0.43128512820512827,0.6781056666666666,0.7510666666666664,0.7203066666666667,0.6641066666666666,0.7075066666666666,0.6521406666666666,0.7253866666666666,0.67193,0.6885666666666667,0.6423284523809524,0.7619766666666666,0.6154659770114943,0.7403566666666666,0.7308182795698924,0.7388374358974358,0.7038431666666667,0.7907766666666666,0.660040303030303,0.8294266666666665,0.797665238095238,0.7177926666666666,0.7793406666666666,0.7148841666666667,0.7926666666666665,0.8377566666666666,0.7975291666666666,0.7680926666666665,0.7833916666666666,0.7968233333333332,0.8110216666666665,0.7877191666666666,0.7269386666666666,0.7954841666666665,0.7543338095238095,0.47511791666666664,0.4240444444444445,0.6297849999999999,0.7159466666666666,0.7455966666666666,0.7653116666666665,0.7300766666666666,0.7500916666666666
ASV 3,0.831843125,0.874892,0.15832666666666667,0.0,0.20626999999999998,0.28029,0.278535,0.25518131147540984,0.31192000000000003,0.29322,0.283325,0.3933861290322581,0.42821999999999993,0.22579600000000002,0.35180399999999995,0.33256499999999994,0.5428814285714285,0.5409254545454545,0.5331754545454546,0.553755,0.5800799999999999,0.5990599999999999,0.5115799999999999,0.58554,0.565156,0.5478575,0.5147831481481482,0.34845716666666665,0.71406,0.8962924999999999,0.8750699999999999,0.8513533333333332,0.7844199999999999,0.8263231578947368,0.8282799999999999,0.9201324999999998,0.9127249999999999,0.8156477922077922,0.715678125,0.8507379999999999,0.8721799999999998,0.581191,0.5682579999999999,0.62862,0.56884125,0.5527622222222222,0.6087566666666666,0.5463902040816326,0.377880786516854,0.7087133333333332,0.6527393333333332,0.5903349999999999,0.44103131578947374,0.6320199999999999,0.6431099999999998,0.6381849999999999,0.37993658823529414,0.7103499999999999,0.68224,0.5569522222222222,0.68724,0.4324454545454546,0.7116399999999998,0.7041299999999999,0.6115799999999999,0.6322799999999998,0.44974500000000006,0.4043322857142858,0.6376499999999998,0.65535,0.6893449999999999,0.6152333333333332,0.5939742857142857,0.5836975,0.59132,0.6379133333333332,0.7022099999999999,0.6911999999999999,0.7264299999999998,0.5667259259259259,0.6767399999999999,0.605775172413793,0.7180475,0.5770871428571428,0.6556799999999999,0.7642099999999998,0.7098299999999998,0.5012833333333334,0.655585,0.5835499999999999,0.6175299999999999,0.6223199999999999,0.6379599999999999,0.4793033333333334,0.6240859999999999,0.6364639999999999,0.6377899999999999,0.6580499999999999,0.7035299999999999,0.6150833333333332,0.5382824999999999,0.4780566666666667,0.6291219999999998,0.6466459999999999,0.6928299999999998,0.6521933333333333,0.5352961538461538,0.47800450000000005,0.6740599999999999,0.7101999999999998,0.7547099999999999,0.6655999999999999,0.6627399999999999,0.538315,0.6656599999999999,0.7194399999999999,0.5293625,0.7189299999999998,0.7687999999999999,0.7450699999999999,0.7556399999999999,0.7692599999999998,0.6559699999999998,0.6604099999999998,0.7427999999999999,0.5520299999999999,0.39680912280701763,0.5705066666666666,0.5074125,0.5195633333333333,0.5502366666666666,0.5080253846153846,0.6326799999999999,0.55911,0.5948616666666666,0.54645,0.51507,0.549715,0.6701071428571428,0.69697,0.7146649999999999,0.4130561538461539,0.34721846153846153,0.594039,0.6669999999999999,0.63624,0.58004,0.6234399999999999,0.568074,0.64132,0.5878633333333333,0.6044999999999999,0.5582617857142856,0.67791,0.5313993103448276,0.6562899999999999,0.6467516129032258,0.6547707692307692,0.6197765,0.70671,0.5759736363636363,0.7453599999999999,0.7135985714285714,0.6337259999999999,0.695274,0.6308174999999999,0.7085999999999999,0.75369,0.7134625,0.6840259999999999,0.699325,0.7127566666666666,0.7269549999999999,0.7036525,0.642872,0.7114174999999999,0.6702671428571428,0.39105125,0.33997777777777777,0.5457183333333333,0.63188,0.66153,0.681245,0.64601,0.666025
ASV 4,0.9638531250000002,1.0069020000000002,0.23255666666666666,0.20626999999999998,0.0,0.41229999999999994,0.410545,0.3871913114754098,0.44393,0.42522999999999994,0.41533499999999995,0.5253961290322581,0.56023,0.357806,0.4838139999999999,0.4645749999999999,0.6748914285714286,0.6729354545454546,0.6651854545454545,0.685765,0.7120899999999999,0.7310699999999999,0.64359,0.7175499999999999,0.697166,0.6798675,0.6467931481481481,0.4804671666666666,0.8460699999999999,1.0283025,1.0070799999999998,0.9833633333333331,0.91643,0.9583331578947367,0.9602899999999999,1.0521424999999998,1.0447349999999997,0.9476577922077921,0.8476881249999999,0.9827479999999998,1.0041899999999997,0.713201,0.700268,0.7606299999999999,0.7008512499999999,0.6847722222222221,0.7407666666666666,0.6784002040816326,0.5098907865168539,0.840723333333333,0.7847493333333332,0.7223449999999999,0.5730413157894736,0.7640299999999998,0.7751199999999998,0.7701949999999999,0.5119465882352942,0.8423599999999998,0.8142499999999998,0.6889622222222221,0.8192499999999998,0.5644554545454545,0.8436499999999998,0.8361399999999999,0.7435899999999998,0.7642899999999998,0.5817549999999999,0.5363422857142857,0.7696599999999998,0.7873599999999998,0.8213549999999998,0.7472433333333331,0.7259842857142855,0.7157074999999999,0.7233299999999998,0.7699233333333331,0.8342199999999997,0.8232099999999998,0.8584399999999998,0.6987359259259258,0.8087499999999999,0.7377851724137929,0.8500574999999998,0.7090971428571428,0.7876899999999998,0.8962199999999998,0.8418399999999997,0.6332933333333333,0.7875949999999998,0.71556,0.7495399999999998,0.7543299999999998,0.7699699999999998,0.6113133333333333,0.7560959999999998,0.7684739999999998,0.7697999999999998,0.7900599999999999,0.8355399999999997,0.7470933333333332,0.6702925,0.6100666666666666,0.7611319999999998,0.7786559999999998,0.8248399999999998,0.7842033333333331,0.6673061538461538,0.6100144999999999,0.8060699999999998,0.8422099999999997,0.8867199999999997,0.7976099999999998,0.7947499999999998,0.670325,0.7976699999999999,0.8514499999999998,0.6613724999999999,0.8509399999999998,0.9008099999999999,0.8770799999999999,0.8876499999999998,0.9012699999999998,0.7879799999999998,0.7924199999999998,0.8748099999999999,0.68404,0.5288191228070175,0.7025166666666667,0.6394224999999999,0.6515733333333332,0.6822466666666666,0.6400353846153846,0.7646899999999998,0.69112,0.7268716666666665,0.67846,0.64708,0.6817249999999999,0.8021171428571426,0.8289799999999998,0.8466749999999998,0.5450661538461538,0.4792284615384615,0.7260489999999998,0.7990099999999998,0.7682499999999999,0.71205,0.7554499999999998,0.7000839999999999,0.77333,0.7198733333333334,0.7365099999999999,0.6902717857142857,0.8099199999999999,0.6634093103448276,0.7882999999999999,0.7787616129032258,0.7867807692307691,0.7517864999999999,0.8387199999999998,0.7079836363636364,0.8773699999999999,0.8456085714285714,0.7657359999999999,0.8272839999999998,0.7628274999999999,0.8406099999999997,0.8856999999999998,0.8454725,0.8160359999999999,0.8313349999999998,0.8447666666666666,0.8589649999999999,0.8356624999999999,0.774882,0.8434274999999999,0.8022771428571428,0.5230612499999999,0.47198777777777784,0.6777283333333333,0.7638899999999998,0.7935399999999998,0.8132549999999998,0.7780199999999998,0.7980349999999999
ASV 5,0.955153125,0.998202,0.3643566666666666,0.28029,0.41229999999999994,0.0,0.19178499999999998,0.16843131147540982,0.22517,0.20647,0.196575,0.516696129032258,0.55153,0.349106,0.475114,0.455875,0.6661914285714285,0.6642354545454545,0.6564854545454545,0.677065,0.70339,0.7223699999999998,0.63489,0.7088499999999999,0.688466,0.6711675,0.6380931481481481,0.4717671666666667,0.83737,1.0196025,0.9983799999999999,0.9746633333333332,0.9077299999999999,0.9496331578947368,0.9515899999999999,1.0434424999999998,1.0360349999999998,0.9389577922077922,0.838988125,0.9740479999999999,0.9954899999999999,0.704501,0.691568,0.7519299999999999,0.69215125,0.6760722222222222,0.7320666666666665,0.6697002040816326,0.501190786516854,0.8320233333333331,0.7760493333333331,0.713645,0.5643413157894736,0.7553299999999998,0.7664199999999998,0.7614949999999998,0.5032465882352941,0.8336599999999998,0.8055499999999999,0.6802622222222222,0.8105499999999999,0.5557554545454545,0.8349499999999997,0.8274399999999998,0.7348899999999998,0.7555899999999998,0.5730549999999999,0.5276422857142856,0.7609599999999997,0.7786599999999999,0.8126549999999998,0.7385433333333331,0.7172842857142857,0.7070075,0.71463,0.7612233333333331,0.8255199999999998,0.8145099999999998,0.8497399999999998,0.6900359259259259,0.8000499999999998,0.7290851724137929,0.8413574999999999,0.7003971428571428,0.7789899999999998,0.8875199999999999,0.8331399999999998,0.6245933333333333,0.7788949999999999,0.7068599999999999,0.7408399999999998,0.7456299999999998,0.7612699999999998,0.6026133333333333,0.7473959999999998,0.7597739999999998,0.7610999999999998,0.7813599999999998,0.8268399999999998,0.7383933333333331,0.6615924999999999,0.6013666666666666,0.7524319999999998,0.7699559999999999,0.8161399999999998,0.7755033333333332,0.6586061538461537,0.6013145,0.7973699999999998,0.8335099999999998,0.8780199999999998,0.7889099999999998,0.7860499999999998,0.6616249999999999,0.7889699999999998,0.8427499999999998,0.6526725,0.8422399999999998,0.8921099999999998,0.8683799999999998,0.8789499999999998,0.8925699999999998,0.7792799999999998,0.7837199999999998,0.8661099999999998,0.6753399999999999,0.5201191228070174,0.6938166666666666,0.6307225,0.6428733333333333,0.6735466666666666,0.6313353846153845,0.7559899999999998,0.6824199999999999,0.7181716666666667,0.6697599999999999,0.63838,0.673025,0.7934171428571427,0.8202799999999999,0.8379749999999998,0.5363661538461537,0.47052846153846156,0.717349,0.7903099999999998,0.75955,0.70335,0.7467499999999998,0.691384,0.7646299999999999,0.7111733333333333,0.7278099999999998,0.6815717857142857,0.8012199999999999,0.6547093103448276,0.7795999999999998,0.7700616129032257,0.7780807692307691,0.7430864999999999,0.8300199999999999,0.6992836363636363,0.8686699999999998,0.8369085714285713,0.7570359999999998,0.8185839999999999,0.7541274999999998,0.8319099999999998,0.8769999999999999,0.8367724999999999,0.8073359999999998,0.8226349999999999,0.8360666666666665,0.8502649999999998,0.8269624999999999,0.7661819999999999,0.8347274999999998,0.7935771428571428,0.5143612500000001,0.4632877777777778,0.6690283333333333,0.75519,0.7848399999999999,0.8045549999999999,0.7693199999999999,0.7893349999999999
ASV 6,0.9533981250000001,0.9964470000000001,0.36260166666666666,0.278535,0.410545,0.19178499999999998,0.0,0.12655631147540983,0.183295,0.136455,0.12656,0.5149411290322581,0.549775,0.347351,0.473359,0.45411999999999997,0.6644364285714286,0.6624804545454546,0.6547304545454545,0.67531,0.701635,0.720615,0.633135,0.707095,0.686711,0.6694125,0.6363381481481482,0.47001216666666673,0.835615,1.0178474999999998,0.9966249999999999,0.9729083333333332,0.905975,0.9478781578947367,0.9498349999999999,1.0416874999999997,1.0342799999999999,0.9372027922077921,0.837233125,0.9722929999999999,0.9937349999999998,0.702746,0.689813,0.750175,0.6903962499999999,0.6743172222222221,0.7303116666666667,0.6679452040816326,0.49943578651685394,0.8302683333333333,0.7742943333333333,0.71189,0.5625863157894736,0.7535749999999999,0.7646649999999999,0.75974,0.501491588235294,0.8319049999999999,0.8037949999999999,0.6785072222222222,0.8087949999999999,0.5540004545454544,0.8331949999999999,0.825685,0.7331349999999999,0.7538349999999999,0.5712999999999999,0.5258872857142857,0.7592049999999999,0.776905,0.8109,0.7367883333333333,0.7155292857142856,0.7052525,0.7128749999999999,0.7594683333333332,0.823765,0.8127549999999999,0.8479849999999998,0.6882809259259258,0.798295,0.727330172413793,0.8396024999999998,0.6986421428571428,0.7772349999999999,0.8857649999999998,0.8313849999999999,0.6228383333333333,0.7771399999999999,0.705105,0.7390849999999999,0.743875,0.7595149999999999,0.6008583333333333,0.7456409999999999,0.7580189999999999,0.7593449999999999,0.779605,0.825085,0.7366383333333333,0.6598375,0.5996116666666667,0.7506769999999999,0.7682009999999999,0.8143849999999999,0.7737483333333333,0.6568511538461538,0.5995594999999999,0.795615,0.8317549999999999,0.8762649999999998,0.7871549999999999,0.784295,0.65987,0.787215,0.8409949999999998,0.6509174999999999,0.8404849999999998,0.8903549999999999,0.8666249999999999,0.8771949999999998,0.8908149999999998,0.7775249999999999,0.7819649999999999,0.8643549999999999,0.673585,0.5183641228070175,0.6920616666666667,0.6289674999999999,0.6411183333333332,0.6717916666666666,0.6295803846153846,0.7542349999999999,0.680665,0.7164166666666666,0.668005,0.636625,0.6712699999999999,0.7916621428571428,0.818525,0.83622,0.5346111538461538,0.4687734615384616,0.715594,0.7885549999999999,0.757795,0.701595,0.744995,0.6896289999999999,0.7628750000000001,0.7094183333333334,0.726055,0.6798167857142857,0.7994650000000001,0.6529543103448276,0.777845,0.7683066129032259,0.7763257692307692,0.7413315,0.828265,0.6975286363636364,0.8669149999999999,0.8351535714285715,0.755281,0.816829,0.7523725,0.830155,0.8752449999999999,0.8350175000000001,0.805581,0.82088,0.8343116666666667,0.8485099999999999,0.8252075000000001,0.7644270000000001,0.8329725,0.7918221428571429,0.51260625,0.46153277777777785,0.6672733333333333,0.753435,0.7830849999999999,0.8028,0.7675649999999999,0.7875800000000001
ASV 7,0.9300444364754099,0.9730933114754099,0.33924797814207647,0.25518131147540984,0.3871913114754098,0.16843131147540982,0.12655631147540983,0.0,0.10304131147540983,0.14124131147540983,0.13134631147540982,0.4915874405076679,0.5264213114754098,0.32399731147540983,0.45000531147540984,0.43076631147540984,0.6410827400468384,0.6391267660208644,0.6313767660208643,0.6519563114754098,0.6782813114754098,0.6972613114754098,0.6097813114754098,0.6837413114754098,0.6633573114754098,0.6460588114754098,0.612984459623558,0.44665847814207654,0.8122613114754098,0.9944938114754097,0.9732713114754097,0.949554644808743,0.8826213114754098,0.9245244693701465,0.9264813114754097,1.0183338114754095,1.0109263114754097,0.9138491036832019,0.8138794364754098,0.9489393114754097,0.9703813114754096,0.6793923114754098,0.6664593114754098,0.7268213114754097,0.6670425614754097,0.6509635336976319,0.7069579781420765,0.6445915155570424,0.47608209799226386,0.806914644808743,0.750940644808743,0.6885363114754098,0.5392326272648834,0.7302213114754097,0.7413113114754096,0.7363863114754097,0.47813789971070403,0.8085513114754097,0.7804413114754097,0.655153533697632,0.7854413114754097,0.5306467660208644,0.8098413114754096,0.8023313114754097,0.7097813114754097,0.7304813114754096,0.5479463114754097,0.5025335971896956,0.7358513114754096,0.7535513114754098,0.7875463114754097,0.7134346448087431,0.6921755971896955,0.6818988114754098,0.6895213114754097,0.736114644808743,0.8004113114754097,0.7894013114754097,0.8246313114754097,0.6649272374013356,0.7749413114754097,0.7039764838892029,0.8162488114754097,0.6752884543325526,0.7538813114754097,0.8624113114754096,0.8080313114754096,0.5994846448087431,0.7537863114754098,0.6817513114754098,0.7157313114754097,0.7205213114754098,0.7361613114754096,0.5775046448087431,0.7222873114754097,0.7346653114754097,0.7359913114754096,0.7562513114754097,0.8017313114754097,0.7132846448087431,0.6364838114754098,0.5762579781420765,0.7273233114754096,0.7448473114754097,0.7910313114754096,0.7503946448087431,0.6334974653215636,0.5762058114754097,0.7722613114754097,0.8084013114754096,0.8529113114754097,0.7638013114754096,0.7609413114754097,0.6365163114754098,0.7638613114754097,0.8176413114754096,0.6275638114754097,0.8171313114754096,0.8670013114754097,0.8432713114754097,0.8538413114754096,0.8674613114754096,0.7541713114754096,0.7586113114754096,0.8410013114754097,0.6502313114754098,0.4950104342824274,0.6687079781420765,0.6056138114754098,0.6177646448087432,0.6484379781420764,0.6062266960907944,0.7308813114754097,0.6573113114754098,0.6930629781420764,0.6446513114754098,0.6132713114754098,0.6479163114754097,0.7683084543325526,0.7951713114754098,0.8128663114754097,0.5112574653215637,0.4454197730138714,0.6922403114754098,0.7652013114754097,0.7344413114754098,0.6782413114754098,0.7216413114754098,0.6662753114754097,0.7395213114754098,0.6860646448087432,0.7027013114754098,0.6564630971896955,0.7761113114754098,0.6296006218202375,0.7544913114754097,0.7449529243786356,0.7529720807061789,0.7179778114754098,0.8049113114754097,0.6741749478390462,0.8435613114754097,0.8117998829039812,0.7319273114754097,0.7934753114754097,0.7290188114754097,0.8068013114754097,0.8518913114754098,0.8116638114754098,0.7822273114754097,0.7975263114754098,0.8109579781420764,0.8251563114754097,0.8018538114754098,0.7410733114754098,0.8096188114754097,0.7684684543325526,0.4892525614754098,0.43817908925318766,0.6439196448087431,0.7300813114754098,0.7597313114754097,0.7794463114754098,0.7442113114754098,0.7642263114754098
