#clade_name,PRISM.7862,PRISM.7238,PRISM.8591,SRR6468554,SRR6468540,PRISM.7908,PRISM.8728,PRISM.8667,PRISM.8462,Validation.LLDeep_0030,SRR6468555,PRISM.8592,PRISM.7150,PRISM.8537,PRISM.7122,PRISM.8513,Validation.LLDeep_0034,SRR6468557,PRISM.8483,PRISM.8734,PRISM.7906,PRISM.8753,PRISM.8692,PRISM.7759,SRR6468556,Validation.LLDeep_0033,PRISM.8550,PRISM.7153,PRISM.7408,PRISM.8534,Validation.LLDeep_0027,SRR6468552,PRISM.8735,PRISM.8464,PRISM.8758,PRISM.8749,PRISM.7858,PRISM.7776,SRR6468553,Validation.LLDeep_0028,PRISM.8496,PRISM.7184,PRISM.8523,PRISM.7406,SRR6468551,Validation.LLDeep_0026,PRISM.7147,PRISM.7852,PRISM.8696,PRISM.7762,PRISM.7855,Validation.LLDeep_0047,Validation.LLDeep_0037,Validation.LLDeep_0043,PRISM.8511,PRISM.8515,SRR6468537,PRISM.8283,PRISM.9126,PRISM.8802,PRISM.8106,SRR6468669,Validation.LLDeep_0001,PRISM.7791,PRISM.8849,PRISM.8675,PRISM.8846,PRISM.8129,PRISM.8800,PRISM.9079,PRISM.8332,SRR6468536,PRISM.8924,PRISM.8361,SRR6468534,PRISM.8244,PRISM.7911,PRISM.7874,Validation.LLDeep_0003,Validation.LLDeep_0010,PRISM.7879,PRISM.7860,PRISM.8226,SRR6468535,PRISM.8336,PRISM.8898,PRISM.8406,SRR6468531,SRR6468519,PRISM.8805,PRISM.8795,PRISM.8847,Validation.LLDeep_0018,Validation.LLDeep_0015,PRISM.7843,PRISM.8794,PRISM.8803,SRR6468518,PRISM.8444,PRISM.8441,SRR6468532,PRISM.8377,SRR6468718,PRISM.8788,PRISM.8275,Validation.LLDeep_0011,Validation.LLDeep_0024,PRISM.7910,PRISM.7909,SRR6468651,SRR6468645,PRISM.8264,PRISM.8789,PRISM.8374,SRR6468533,SRR6468516,PRISM.7941,SRR6468714,PRISM.7989,Validation.LLDeep_0021,PRISM.7904,PRISM.7861,PRISM.7938,PRISM.8806,Validation.LLDeep_0022,PRISM.8095,SRR6468715,Validation.LLDeep_0012,SRR6468517,PRISM.8447,SRR6468501,SRR6468515,PRISM.9074,SRR6468717,PRISM.8785,PRISM.7947,PRISM.8809,PRISM.8807,PRISM.7948,PRISM.8784,SRR6468716,PRISM.9033,SRR6468514,SRR6468500,PRISM.7912,PRISM.8882,PRISM.8982,SRR6468538,PRISM.9148,SRR6468712,PRISM.8101,PRISM.7971,PRISM.8843,PRISM.8844,PRISM.7955,PRISM.8096,SRR6468713,SRR6468707,SRR6468539,PRISM.8932,PRISM.8878,PRISM.8998,PRISM.8892,SRR6468711,PRISM.9030,PRISM.8841,PRISM.7875,PRISM.7899,SRR6468499,PRISM.7897,SRR6468670,PRISM.8815,PRISM.9018,SRR6468710,PRISM.8894,PRISM.9010,Validation.LLDeep_0039,PRISM.8624,PRISM.8475,PRISM.7658,PRISM.8754,PRISM.8765,PRISM.7445,PRISM.8467,PRISM.8577,Validation.LLDeep_0029,PRISM.8502,PRISM.8480,PRISM.8628,PRISM.7847,PRISM.8776,PRISM.7496,PRISM.7421,PRISM.8764,PRISM.8746,Validation.LLDeep_0052,PRISM.8452,PRISM.8503,PRISM.7870,PRISM.8589,PRISM.8573,PRISM.8778,PRISM.7506,PRISM.8683,PRISM.8629,PRISM.7662,PRISM.8485,PRISM.8565,SRR6468566,PRISM.7486,PRISM.8605,PRISM.8458,SRR6468558,PRISM.7547,PRISM.8783,PRISM.8774,PRISM.7744,PRISM.8466,SRR6468565,PRISM.8564
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Abiotrophia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Carnobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus,0.0,7603.0,20699.0,8164.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,181.0,0.0,10004.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,42278.0,105.0,0.0,11136.0,0.0,0.0,0.0,46771.0,269398.0,0.0,0.0,455.0,495.0,0.0,108.0,0.0,344.0,930846.0,0.0,0.0,0.0,231595.0,0.0,0.0,0.0,0.0,0.0,0.0,5579.0,498.0,0.0,0.0,0.0,0.0,24645.0,16705.0,0.0,299.0,0.0,0.0,0.0,26127.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,3557.0,0.0,0.0,2018.0,0.0,0.0,1463.0,0.0,2827869.0,0.0,91108.0,0.0,64731.0,0.0,2287.0,533047.0,0.0,0.0,5816.0,87664.0,0.0,0.0,0.0,0.0,0.0,34128.0,435.0,0.0,0.0,0.0,0.0,278385.0,145780.0,0.0,0.0,37927.0,0.0,6181.0,0.0,0.0,7624.0,0.0,1583.0,0.0,0.0,0.0,730.0,0.0,0.0,39756.0,0.0,0.0,0.0,6172.0,0.0,0.0,1815.0,0.0,0.0,47117.0,18058.0,937.0,388.0,128246.0,0.0,0.0,0.0,0.0,0.0,0.0,156673.0,0.0,0.0,0.0,0.0,0.0,34780.0,0.0,0.0,0.0,5055.0,0.0,1158.0,53269.0,0.0,0.0,0.0,2403.0,0.0,0.0,0.0,0.0,0.0,9100.0,0.0,5473.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,31990.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,266.0,2947.0,670.0,0.0,191.0,0.0,0.0,14692.0,7218617.0,0.0,0.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,319.0,0.0,16735.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus,0.0,22619.0,1179.0,1782998.0,20786.0,0.0,1443.0,24355.0,8454.0,0.0,0.0,24550.0,8615.0,0.0,0.0,27116.0,201668.0,878.0,6245.0,64407.0,6820.0,228.0,0.0,120486.0,2362.0,20573.0,0.0,23170.0,785010.0,293943.0,0.0,1685.0,0.0,1935.0,522612.0,317878.0,0.0,0.0,2966.0,1069.0,0.0,0.0,0.0,285.0,0.0,3281.0,827.0,0.0,0.0,0.0,1399.0,0.0,11661.0,49956.0,327.0,0.0,0.0,871.0,2940.0,0.0,0.0,0.0,6729.0,0.0,1236940.0,0.0,10240.0,34446.0,0.0,0.0,11889.0,5193.0,83787.0,0.0,0.0,0.0,936.0,0.0,0.0,0.0,0.0,0.0,54374.0,0.0,7146509.0,0.0,3507.0,6964.0,50429.0,1268.0,0.0,0.0,314.0,295.0,1346333.0,159182.0,0.0,52733.0,0.0,532.0,0.0,193.0,7743.0,2214.0,0.0,443.0,115703.0,3752.0,429.0,17129.0,2917.0,0.0,49960.0,8391.0,0.0,13810.0,50.0,44632.0,147.0,0.0,0.0,0.0,607620.0,6277232.0,0.0,1001.0,21544.0,0.0,15228.0,0.0,1262.0,683.0,360634.0,0.0,21986.0,49.0,9526.0,2323.0,0.0,0.0,48.0,0.0,0.0,63289.0,0.0,0.0,0.0,2479.0,0.0,495109.0,0.0,1295828.0,297525.0,0.0,48958.0,0.0,435766.0,12423.0,0.0,276613.0,0.0,0.0,3303.0,0.0,23915.0,107.0,0.0,0.0,34961.0,387269.0,0.0,0.0,0.0,0.0,967.0,5794.0,0.0,348.0,134857.0,6160.0,2468.0,6165.0,15358.0,7723.0,143244.0,0.0,0.0,0.0,3722.0,7790.0,0.0,0.0,3603.0,708.0,3109733.0,4221.0,55812.0,12571.0,3760.0,0.0,48059.0,0.0,1191.0,57568.0,27807.0,182587.0,0.0,0.0,5218.0,0.0,0.0,134904.0,4826.0,0.0,0.0,0.0,610.0,0.0,15515.0,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus,0.0,983732.0,275687.0,17213.0,0.0,0.0,0.0,10754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88003.0,0.0,0.0,0.0,0.0,2531291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4630.0,11011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503088.0,0.0,842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,0.0,440.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,155545.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,202577.0,0.0,0.0,0.0,136836.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133335.0,0.0,248197.0,5994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6850.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Sharpea,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc,0.0,4347.0,0.0,0.0,926.0,0.0,0.0,0.0,596.0,0.0,0.0,0.0,5223.0,0.0,0.0,0.0,0.0,10949.0,26826.0,0.0,0.0,474.0,0.0,4010.0,0.0,0.0,1001.0,3645.0,0.0,0.0,0.0,0.0,3876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2635.0,1945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,183.0,0.0,0.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19956.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,3861.0,0.0,0.0,0.0,0.0,21064.0,0.0,1309.0,208.0,0.0,63.0,0.0,14094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,0.0,935.0,0.0,2236.0,2130.0,0.0,0.0,0.0,0.0,0.0,0.0,1456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,1839.0,0.0,5607.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,5252.0,0.0,0.0,0.0,0.0,21114.0,0.0,1117.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,584.0,0.0,8592.0,7104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52828.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2628.0,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571.0,0.0,0.0,0.0,0.0,54930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,0.0,3730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus,0.0,2488.0,10633.0,0.0,0.0,0.0,18832.0,0.0,1907.0,0.0,0.0,10541.0,354.0,928.0,0.0,0.0,0.0,0.0,8216.0,1016.0,0.0,47610.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,113693.0,0.0,0.0,1308.0,181.0,7939.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14971.0,0.0,0.0,0.0,0.0,0.0,878.0,5698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,2669.0,0.0,1712.0,0.0,18346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9630.0,3797.0,0.0,0.0,0.0,1590.0,0.0,1242.0,12696.0,0.0,0.0,0.0,3518.0,0.0,3347.0,0.0,0.0,301859.0,0.0,11421.0,800.0,83.0,0.0,438.0,136239.0,0.0,0.0,12715.0,0.0,2151.0,6200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609.0,0.0,0.0,0.0,0.0,0.0,0.0,2367.0,354.0,1175.0,5398.0,0.0,378.0,0.0,0.0,7021.0,0.0,0.0,12872.0,0.0,884.0,0.0,0.0,5655.0,4178.0,1171.0,356.0,0.0,2047.0,0.0,0.0,0.0,0.0,5043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4409.0,2650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,0.0,0.0,0.0,0.0,6998.0,335.0,0.0,178.0,1890.0,0.0,3915.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,673.0,780.0,0.0,0.0,176.0,0.0,1266.0,1197.0,0.0,22601.0,2809.0,4682.0,1006.0,6672.0,92.0,0.0,160519.0,0.0,0.0,0.0,4329.0,0.0,0.0,3740.0,0.0,866.0,6694.0,0.0,1029.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus,50806.0,21137.0,81649.0,20429.0,110479.0,8604.0,66187.0,5829.0,439554.0,70326.0,334076.0,37913.0,242840.0,14069.0,14241.0,5699.0,22038.0,11750.0,170975.0,226682.0,140282.0,47220.0,231.0,729815.0,3214.0,15715.0,0.0,3067.0,375633.0,3547452.0,4170.0,0.0,1330064.0,232500.0,822179.0,27536.0,7970.0,390581.0,1120.0,2296.0,12314.0,21900.0,5586.0,5632821.0,480.0,165834.0,53217.0,45464.0,115768.0,13068.0,48291.0,37365.0,2309.0,109943.0,11102.0,197395.0,3657.0,42042.0,12173.0,3652.0,4046.0,3056.0,9193.0,841.0,10122243.0,12731.0,209685.0,41320.0,47143.0,1548.0,112625.0,134997.0,20370.0,35299.0,7843.0,12097.0,38583.0,5766.0,2043.0,13223.0,13137.0,95489.0,61881.0,2505.0,80866.0,0.0,264490.0,85248.0,432432.0,160112.0,2175.0,187690.0,79356.0,10243.0,6575.0,226514.0,245382.0,60929.0,29824.0,59843.0,62502.0,15882.0,161361.0,36161.0,19290.0,126564.0,154436.0,77960.0,10016.0,70874.0,6367.0,22005.0,8149.0,1194.0,11139.0,134300.0,28630.0,151522.0,9177.0,15211.0,10889.0,32175.0,53914.0,37437.0,7991.0,10241.0,80072.0,32258.0,663548.0,19461.0,467048.0,25646.0,27146.0,30177.0,582816.0,2417.0,81736.0,88825.0,33349.0,32054.0,14190.0,13333.0,1616.0,65184.0,223622.0,16918.0,292323.0,32192.0,18194.0,23731.0,4093.0,203936.0,397176.0,35726.0,56373.0,5739.0,156289.0,25512.0,11500.0,674052.0,19693.0,4126.0,159379.0,23313.0,2881.0,202946.0,0.0,18506.0,112294.0,745401.0,8666.0,46062.0,3591.0,10983.0,13846.0,51324.0,118200.0,5201.0,6260.0,183875.0,223840.0,10691.0,34853.0,58765.0,138426.0,3323.0,0.0,0.0,115422.0,58564.0,102890.0,129717.0,221310.0,115116.0,77912.0,197721.0,43754.0,35725.0,4739.0,65278.0,1139467.0,1580.0,7556.0,1394557.0,468924.0,38139.0,49264.0,322758.0,43298.0,8268.0,99.0,15328.0,5327.0,36221.0,162016.0,10948.0,7901.0,13494.0,104132.0,115615.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Catabacteriaceae|g__Catabacter,0.0,0.0,0.0,0.0,0.0,0.0,1192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,0.0,0.0,0.0,1442.0,0.0,0.0,1282.0,0.0,0.0,0.0,0.0,3097.0,0.0,0.0,0.0,0.0,0.0,0.0,3095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3008.0,0.0,958.0,0.0,0.0,7732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6444.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14284.0,0.0,4509.0,0.0,0.0,2827.0,0.0,0.0,0.0
